kernel,noise,score,corr,p,method,rank,N
exponential,1,106.02128713239659,0.027530180246306175,1,greedy,10,300
exponential,1,4.2671829816004019,0.99149463131903737,1,lars,10,300
exponential,1,103.38578513677331,0.22976916529442831,1,greedy,10,300
exponential,1,3.0973962071931713,0.99170614326406981,1,lars,10,300
exponential,1,112.39384053259013,-0.20145984298280437,1,greedy,10,300
exponential,1,3.7237305163873389,0.99555506186825049,1,lars,10,300
exponential,1,131.32146052297321,-0.69114738796519815,1,greedy,10,300
exponential,1,1.7029410343401068,0.997962078930823,1,lars,10,300
exponential,1,98.37321503293812,0.52948549738965434,1,greedy,10,300
exponential,1,3.4296070659492033,0.96745962403041441,1,lars,10,300
exponential,1,101.28231681743111,0.44760902584633638,1,greedy,10,300
exponential,1,252.08500319005165,0.9890744284682258,1,lars,10,300
exponential,1,1750.2214583429131,-0.35493984526017386,1,greedy,10,300
exponential,1,2.8033096307778913,0.59500505748520482,1,lars,10,300
exponential,1,105.21725453825395,0.30068071958579379,1,greedy,10,300
exponential,1,2.6300145187403166,0.76265042587350995,1,lars,10,300
exponential,1,105.50834202029883,0.14870040801317166,1,greedy,10,300
exponential,1,2.3523426751433112,0.98735585267775361,1,lars,10,300
exponential,1,98.813123779710665,0.53999957399944709,1,greedy,10,300
exponential,1,3.1761645240569982,0.99740900756899653,1,lars,10,300
exponential,1,103.61473004576412,0.25483902835719047,1,greedy,10,300
exponential,1,3.3178320713726142,0.99833940010801248,1,lars,10,300
exponential,1,123.76740801421369,-0.092975179908180688,1,greedy,10,300
exponential,1,5.4439158323049242,0.99186746839205198,1,lars,10,300
exponential,1,136.93031301526906,-0.65816635826517134,1,greedy,10,300
exponential,1,1.9481635939492215,0.9610692402869192,1,lars,10,300
exponential,1,108.3301025829109,-0.30853811290573002,1,greedy,10,300
exponential,1,3.7009108599350893,0.95339786967358309,1,lars,10,300
exponential,1,99.239993494402128,0.7099999425489717,1,greedy,10,300
exponential,1,2.9414737905066231,0.96435333473961626,1,lars,10,300
exponential,1,106.50126598770923,-0.041090497844458201,1,greedy,10,300
exponential,1,3.3568962993606712,0.95606442375106182,1,lars,10,300
exponential,1,113.32841622984107,-0.75696856975922011,1,greedy,10,300
exponential,1,2.936590912514216,0.94141362023829001,1,lars,10,300
exponential,1,110.75864502217318,-0.54354705849506013,1,greedy,10,300
exponential,1,2.3045580537027095,0.99286515423678667,1,lars,10,300
exponential,1,106.13111484029636,0.074087337564114411,1,greedy,10,300
exponential,1,3.2080374705672958,0.92059748963092081,1,lars,10,300
exponential,1,104.02644966727901,0.32118580131918389,1,greedy,10,300
exponential,1,4.1670902895020632,0.99858040463515241,1,lars,10,300
exponential,1,89.771660332482483,0.53881447780324243,1,greedy,10,300
exponential,1,3.7337974006183088,0.95259374091098536,1,lars,10,300
exponential,1,97.840548565050369,0.71044312733658044,1,greedy,10,300
exponential,1,2.7261523042962468,0.99361848785049922,1,lars,10,300
exponential,1,124.07866117966923,-0.71200136675895487,1,greedy,10,300
exponential,1,2.1181378104845257,0.98952965192865172,1,lars,10,300
exponential,1,110.07407596535668,-0.27687604618180917,1,greedy,10,300
exponential,1,4.4561124905562028,0.9577496074716324,1,lars,10,300
exponential,1,103.72408715817714,0.22592988841982456,1,greedy,10,300
exponential,1,2.9070973979911399,0.98911645920489,1,lars,10,300
exponential,1,113.72092282157995,-0.32972743272115435,1,greedy,10,300
exponential,1,3.1507669904816997,0.98505882661566535,1,lars,10,300
exponential,1,99.282675776544636,0.51211015568900087,1,greedy,10,300
exponential,1,3.0033547463303627,0.96420926226692705,1,lars,10,300
exponential,1,105.92550060843246,0.049400191167060431,1,greedy,10,300
exponential,1,3.9654655837426516,0.99257247925728687,1,lars,10,300
exponential,1,109.85086076686432,-0.0087492945203507966,1,greedy,10,300
exponential,1,14.893644272381396,0.99233551576237455,1,lars,10,300
exponential,1,115.58903281978935,0.48383353573064131,1,greedy,10,300
exponential,1,2.382552281292897,0.99308865856252615,1,lars,10,300
exponential,1,98.946640706295923,0.48256895970236269,1,greedy,10,300
exponential,1,1.5986072043187127,0.99551504148250314,1,lars,10,300
exponential,1,104.58581861322652,0.16332481918767863,1,greedy,10,300
exponential,1,2.5440310867269056,0.96812662950393835,1,lars,10,300
exponential,1,101.97656792630539,0.46679769076825373,1,greedy,10,300
exponential,1,5.018063060448644,0.92727053931904047,1,lars,10,300
exponential,1,116.06822501931137,-0.74215443834395101,1,greedy,10,300
exponential,1,61.661521940606491,0.99801787912336537,1,lars,10,300
exponential,1,902.08589796767035,0.75724058194671384,1,greedy,10,300
exponential,1,2.6288068739913073,0.97953717711199351,1,lars,10,300
exponential,1,99.333460797290599,0.56341969369320077,1,greedy,10,300
exponential,1,2.7930683713461661,0.98913351014286877,1,lars,10,300
exponential,1,100.2693739541903,0.41174703952269143,1,greedy,10,300
exponential,1,3.5506222347847798,0.97737636934947869,1,lars,10,300
exponential,1,107.4281804690488,-0.035445258701056852,1,greedy,10,300
exponential,1,2.3242065381186618,0.98218525697531978,1,lars,10,300
exponential,1,110.96910644831647,-0.35674433211979051,1,greedy,10,300
exponential,1,1.6937934001709929,0.96952461190161643,1,lars,10,300
exponential,1,104.33720942035613,0.27702684309933406,1,greedy,10,300
exponential,1,2.1276404444542671,0.97203201650087701,1,lars,10,300
exponential,1,110.63710983144371,-0.55350478939271308,1,greedy,10,300
exponential,1,7.7691197136557815,0.99480858705369113,1,lars,10,300
exponential,1,109.41235976623064,0.31414828686949048,1,greedy,10,300
exponential,1,19.44808940399421,0.99875452890048522,1,lars,10,300
exponential,1,411.74848601206833,-0.078207704314958534,1,greedy,10,300
exponential,1,2.8850876918366741,0.99862798448909629,1,lars,10,300
exponential,1,124.82200930970924,-0.15284730292010493,1,greedy,10,300
exponential,1,2.6243465260892687,0.99786165840566099,1,lars,10,300
exponential,1,95.285190289930995,0.49103137454822054,1,greedy,10,300
exponential,1,3.5715677762622855,0.98966312295135317,1,lars,10,300
exponential,1,111.06952379336248,-0.10194923997116585,1,greedy,10,300
exponential,1,3.5346657666598382,0.97934741511881196,1,lars,10,300
exponential,1,96.881847981257735,0.65155538983351724,1,greedy,10,300
exponential,1,2.0306798596864799,0.99238578287510015,1,lars,10,300
exponential,1,104.60228976460164,0.16336313375802117,1,greedy,10,300
exponential,1,8.8592926338340821,0.69843754366399302,1,lars,10,300
exponential,1,104.86405305969144,0.14824903228050093,1,greedy,10,300
exponential,1,5.7165098042546116,0.97785714208004992,1,lars,10,300
exponential,1,91.868986321867681,0.61485012587122911,1,greedy,10,300
exponential,1,4.3951250193259899,0.98568240875006596,1,lars,10,300
exponential,1,115.39154171017742,-0.3735259982966086,1,greedy,10,300
exponential,1,1.7160942925924856,0.98307538155227114,1,lars,10,300
exponential,1,110.02749729166746,-0.47468790591125182,1,greedy,10,300
exponential,1,2.2266744769342783,0.97040195849518196,1,lars,10,300
exponential,1,105.44507313542753,0.10835268352691481,1,greedy,10,300
exponential,1,3.248876571883569,0.99566166543411228,1,lars,10,300
exponential,1,106.35749890929544,0.12795695606886412,1,greedy,10,300
exponential,1,2.9273511564815178,0.98077857153036452,1,lars,10,300
exponential,1,109.31642150430932,-0.18208075484088801,1,greedy,10,300
exponential,1,3.1733616560491815,0.9936795402055375,1,lars,10,300
exponential,1,103.87299578669595,0.1988355620550068,1,greedy,10,300
exponential,1,2.7570832776773448,0.96150108542932522,1,lars,10,300
exponential,1,111.06318358747544,-0.48093241542467585,1,greedy,10,300
exponential,1,2.7842221563645513,0.99090090930889796,1,lars,10,300
exponential,1,110.85036702173358,-0.17801982168792826,1,greedy,10,300
exponential,1,3.9177118557665431,0.99397425653859162,1,lars,10,300
exponential,1,107.56356238788591,0.059421613156284622,1,greedy,10,300
exponential,1,3.9420879534906881,0.96030908315535668,1,lars,10,300
exponential,1,104.40806253789407,0.19373285370526599,1,greedy,10,300
exponential,1,4.1497878630232377,0.93723719546741557,1,lars,10,300
exponential,1,112.34912471794321,-0.50652728814509917,1,greedy,10,300
exponential,1,2.5466154688956828,0.9912397207131256,1,lars,10,300
exponential,1,103.33246011226805,0.2443246375808914,1,greedy,10,300
exponential,1,4.342435608398155,0.98066267593039536,1,lars,10,300
exponential,1,115.43932222412339,-0.36177823537438303,1,greedy,10,300
exponential,1,4.5746751645208263,0.98666429713796422,1,lars,10,300
exponential,1,95.385567775063919,0.61637111630158758,1,greedy,10,300
exponential,1,12.080792202541579,0.99725089569446712,1,lars,10,300
exponential,1,185.19606634836052,0.10058830811239351,1,greedy,10,300
exponential,1,5.1498188586889162,0.95382716568777093,1,lars,10,300
exponential,1,101.60406362635797,0.35239953557126247,1,greedy,10,300
exponential,1,31.065825230957405,0.99473397936866814,1,lars,10,300
exponential,1,260.63829394705681,0.54511368352559542,1,greedy,10,300
exponential,1,2.4573799526947568,0.93677529929102954,1,lars,10,300
exponential,1,102.99743107231043,0.53640961301427259,1,greedy,10,300
exponential,1,62.114430573452253,0.95672771303487647,1,lars,10,300
exponential,1,269.45610541072256,-0.34973830097019604,1,greedy,10,300
exponential,1,44.892266545180469,0.97443493250831514,1,lars,10,300
exponential,1,192.11071602955289,0.31831850902760489,1,greedy,10,300
exponential,1,3.9421663328343368,0.82814266691178939,1,lars,10,300
exponential,1,103.7601666237977,0.36189184128320723,1,greedy,10,300
exponential,1,3.5177412969003541,0.99709005602011747,1,lars,10,300
exponential,1,95.274097509003212,0.4552425535008543,1,greedy,10,300
exponential,1,3.1789388702426211,0.96218685439621088,1,lars,10,300
exponential,1,106.61795913779615,-0.025806676508486549,1,greedy,10,300
exponential,1,3.5107044126271605,0.99724034727874877,1,lars,10,300
exponential,1,129.91311833408773,-0.42528585642603134,1,greedy,10,300
exponential,1,3.4381013312070192,0.8737361887065006,1,lars,10,300
exponential,1,104.72672032705684,0.22656088849625972,1,greedy,10,300
exponential,1,3.928485585528573,0.9611729950746335,1,lars,10,300
exponential,1,112.49800052302555,-0.42738161953937948,1,greedy,10,300
exponential,1,3.273230490533285,0.88221099729475261,1,lars,10,300
exponential,1,102.47698417213586,0.56556820449799627,1,greedy,10,300
exponential,1,4.4052904373463893,0.88375747103811908,1,lars,10,300
exponential,1,108.23789080574272,-0.34025544661253859,1,greedy,10,300
exponential,1,3.3635098130912273,0.99464302457292519,1,lars,10,300
exponential,1,91.599128959187794,0.56729511358466422,1,greedy,10,300
exponential,1,2.8581109609900675,0.98948671261815602,1,lars,10,300
exponential,1,118.33489510574137,-0.60769186975711098,1,greedy,10,300
exponential,1,3.0286808590145862,0.99933579954144403,1,lars,10,300
exponential,1,112.66746359720852,0.29625226679782091,1,greedy,10,300
exponential,1,inf,nan,1,lars,10,300
exponential,1,121.78470026859345,-0.16106711757670961,1,greedy,10,300
exponential,1,4.6088246340965346,0.96936271827939235,1,lars,10,300
exponential,1,107.25224371493992,-0.063671803557899462,1,greedy,10,300
exponential,1,2.3268374097835869,0.99710113741050899,1,lars,10,300
exponential,1,116.87455785157483,-0.42494228877340329,1,greedy,10,300
exponential,1,4.6081631017206961,0.97677651651886443,1,lars,10,300
exponential,1,114.66975318195703,-0.33289452981554918,1,greedy,10,300
exponential,1,3.7309086617420304,0.96670262897325487,1,lars,10,300
exponential,1,114.09335746869587,-0.61462154285900572,1,greedy,10,300
exponential,1,3.4673989829014586,0.88509501176576877,1,lars,10,300
exponential,1,103.14169800635514,0.46485165181020804,1,greedy,10,300
exponential,1,3.578355937901939,0.99344377283727014,1,lars,10,300
exponential,1,122.27812883008693,-0.49044320405531561,1,greedy,10,300
exponential,1,3.1272974895886483,0.81236234280007136,1,lars,10,300
exponential,1,105.84958625464412,0.050352255135544366,1,greedy,10,300
exponential,1,5.784841384291215,0.91922471976121478,1,lars,10,300
exponential,1,106.6259517982692,0.022048182665969723,1,greedy,10,300
exponential,1,6.557685416440056,0.99664205316969301,1,lars,10,300
exponential,1,107.37701018763735,0.35508832836984272,1,greedy,10,300
exponential,1,2.6328885854255275,0.99107872909373584,1,lars,10,300
exponential,1,95.476330317576952,0.66970211442562411,1,greedy,10,300
exponential,1,2.9040190102885153,0.99726114857540193,1,lars,10,300
exponential,1,94.930297272455931,0.45459909942801352,1,greedy,10,300
exponential,1,5.1455639205545163,0.99068592782951603,1,lars,10,300
exponential,1,94.047623066948987,0.47795252746556643,1,greedy,10,300
exponential,1,19.041857642105356,0.98779856420890533,1,lars,10,300
exponential,1,188.28480549065821,-0.36812129372129682,1,greedy,10,300
exponential,1,3.6200588499565023,0.99957183436300745,1,lars,10,300
exponential,1,172.81998971438443,-0.23972426886652454,1,greedy,10,300
exponential,1,2.1356158144343529,0.98340739268019028,1,lars,10,300
exponential,1,113.3656778997739,-0.73020937073409053,1,greedy,10,300
exponential,1,3.7424976023104679,0.9872437793107951,1,lars,10,300
exponential,1,110.87804081359926,-0.12348940713403618,1,greedy,10,300
exponential,1,2.2572345802022808,0.96629839476162527,1,lars,10,300
exponential,1,103.34605381900442,0.34627302282388844,1,greedy,10,300
exponential,1,4.3651019325712017,0.9776856807378661,1,lars,10,300
exponential,1,118.98702532795768,-0.6052275655452154,1,greedy,10,300
exponential,1,3.6680295884521694,0.99544425018361382,1,lars,10,300
exponential,1,91.336466951344562,0.54156608792746908,1,greedy,10,300
exponential,1,3.6176643477454533,0.98790772909970859,1,lars,10,300
exponential,1,104.69238049387457,0.16018244746347529,1,greedy,10,300
exponential,1,2.1036341829165104,0.98232083208270815,1,lars,10,300
exponential,1,106.98158348783207,-0.06310002160863408,1,greedy,10,300
exponential,1,3.1897603086360289,0.99505853668010436,1,lars,10,300
exponential,1,96.099345096700119,0.45854429036993261,1,greedy,10,300
exponential,1,3.0289826385339347,0.9328752253690562,1,lars,10,300
exponential,1,109.31573631307045,-0.41634860442785554,1,greedy,10,300
exponential,1,2.7265130796350725,0.89984380110104034,1,lars,10,300
exponential,1,102.62935610189864,0.55800274614168743,1,greedy,10,300
exponential,1,2.0938183317373689,0.98333474528238296,1,lars,10,300
exponential,1,99.817807489594372,0.71533103442327173,1,greedy,10,300
exponential,1,2.4707217505979582,0.93880900839345749,1,lars,10,300
exponential,1,104.77835327266733,0.20208996214326691,1,greedy,10,300
exponential,1,1.8484491732099266,0.9931908508959878,1,lars,10,300
exponential,1,114.79551708067423,-0.59837713173357476,1,greedy,10,300
exponential,1,3.682056427098841,0.99291506909691107,1,lars,10,300
exponential,1,98.433570382295429,0.38907981892052723,1,greedy,10,300
exponential,1,4.1084855529829145,0.97197952136782129,1,lars,10,300
exponential,1,106.57680453689747,0.035107020650752295,1,greedy,10,300
exponential,1,2.3822233479158337,0.99036951351483049,1,lars,10,300
exponential,1,103.51276927857676,0.22411912221356725,1,greedy,10,300
exponential,1,2.0746683886401609,0.99643134019610513,1,lars,10,300
exponential,1,116.22224111479117,-0.41094132335784439,1,greedy,10,300
exponential,1,2.5309484861436702,0.99761789908227805,1,lars,10,300
exponential,1,126.22282134082081,-0.69555792673996486,1,greedy,10,300
exponential,1,2.9401162514366925,0.89238886435617815,1,lars,10,300
exponential,1,104.95301935115276,0.18779091722547733,1,greedy,10,300
exponential,1,3.6819978858799645,0.95878483413990911,1,lars,10,300
